BusinessId,RestaurantName,Neighborhood,Address,City,State,Zip,Stars,ReviewCount,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DietaryRestrictions,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HairSpecializesIn,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi
dFcs3q8ynbFEaAnbyGSLjQ,Grouchy John's Coffee Truck,Westside,Null,Las Vegas,NV,89146.0,4.0,10,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,Null,Null,0.0,Null,1,Null,Null,1.0,Null,Null,0.0
GvSb0uWmBsB58jbzpogciQ,Tina's Gourmet Sausage House,Westside,"2101 S Decatur Blvd, Ste 22",Las Vegas,NV,89102.0,4.5,61,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,0.0,2,0.0,0.0,1.0,Null,1.0,0.0
3-Bm90nXNtwLFyDtlj9olQ,Myung Sung,Eastside,"953 E Sahara Ave, Ste E-33",Las Vegas,NV,89104.0,4.0,24,Null,Null,1.0,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,Null,0.0
H99aadKfIQ3RZ6joDn7FuQ,Subway,Northwest,"6020 W Craig Rd, Ste 130",Las Vegas,NV,89130.0,3.0,8,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null
RMXjpVB2eg8srPIIdWGLsw,Taste My Love,Northwest,"3231 N Decatur Blvd, Ste 104",Las Vegas,NV,89130.0,4.5,11,Null,Null,Null,0.0,Null,Null,Null,Null,Null,1.0,Null,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,1.0,Null,Null,Null,0.0,0.0,Null,1.0,1.0,1,Null,1.0,1.0,Null,Null,Null
Z5eukYH32_nFljOTC2DJ0g,Grimaldi's Pizzeria,Southeast,"9595 S Eastern Ave, Ste 100",Las Vegas,NV,89123.0,4.0,668,Null,Null,2.0,1.0,Null,0.0,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,0.0,1.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
lb4bF9xkpf8EyE82ESskRw,Froggies Snow Cone Shack,Southeast,8150 Maryland Pkwy,Las Vegas,NV,89123.0,5.0,9,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
TDTASGFy_aGp6vy0i23mDA,Jack in the Box,Southeast,6150 Las Vegas Blvd S,Las Vegas,NV,89119.0,3.0,33,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,4.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,1.0
pybIuTluqRhH_BQ3CJHlLw,Pin Kaow Thai,Southwest,7835 S Rainbow Blvd,Las Vegas,NV,89139.0,3.5,275,Null,Null,2.0,1.0,Null,2.0,Null,1.0,Null,1.0,1.0,Null,1.0,Null,1.0,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
mkZFZkuue9am7PRp9dt1jA,La Original Michoacana,Sunrise,"5105 E Sahara Ave, Ste 102",Las Vegas,NV,89142.0,3.0,6,Null,Null,Null,0.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,0.0,0.0,Null,0.0,0.0,1,0.0,Null,0.0,Null,Null,Null
VlFDdvinufcTSf6Cd0izaA,New India Market,Westside,4601 W Sahara Ave,Las Vegas,NV,89102.0,3.5,14,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,3,Null,Null,1.0,Null,Null,Null
f4vb5tv60WaBcwzRhKpANA,Nanny's,Summerlin,8453 W Lake Mead Blvd,Las Vegas,NV,89128.0,4.5,112,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,1.0,Null,0.0,Null,1.0,0.0,Null,0.0,1.0,1,1.0,1.0,1.0,Null,1.0,1.0
wYEAocX0vkcGN-i5rSszrg,El Patron Mexican Restaurant & Oyster Bar,Eastside,2797 S Maryland Pkwy,Las Vegas,NV,89109.0,3.5,22,Null,Null,2.0,0.0,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,Null,0.0,Null,0.0,1.0,2,Null,1.0,1.0,Null,1.0,Null
D38nHcnLTnw3xhhiI2apyQ,The Club,Southeast,"5930-6030 McCarran Airport Connector, Terminal 3, Gate E2",Las Vegas,NV,89119.0,3.5,43,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,0.0,0.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,Null,Null,1.0
IeJWawvw4oAb9EjAP-W5hA,Saxby's Coffee,Southeast,8520 Maryland Pkwy,Las Vegas,NV,89123.0,4.5,16,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,1.0
kcxD07NmyWxAHvrzS7LD8A,Love Empanadas,Westside,1717 S Decatur,Las Vegas,NV,89102.0,5.0,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
7qFtiPg0gdbk911_mj6LoA,The Broiler,Null,4111 Boulder Hwy,Las Vegas,NV,89121.0,4.0,83,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,1.0,2.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,3,1.0,1.0,1.0,Null,1.0,0.0
mlkVAm2DkGnKnNVR1AnQLA,7-Eleven,Southeast,425 E Windmill Ln,Las Vegas,NV,89123.0,4.0,16,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,1,Null,Null,0.0,Null,1.0,Null
E2m3W6dzu_SLBK1hrEJFTA,Ice Cream Pop N Roll,Southeast,"500 E Windmill Ln, Ste 170",Las Vegas,NV,89123.0,4.0,45,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,1.0
zzOo9n22fBbKAhbSpMzggA,Goodtimes Bar & Nightclub,Southeast,1775 E Tropicana Ave,Las Vegas,NV,89119.0,3.0,24,Null,2.0,2.0,1.0,Null,Null,3.0,0.0,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null,1.0,1.0,1.0,3.0,Null,1.0,Null,Null,Null,1.0,1,0.0,Null,Null,1.0,1.0,Null
ARbfYHjtwtddBztjaf_Qng,Las Vegas Golf Center,Southeast,6730 Las Vegas Blvd S,Las Vegas,NV,89119.0,3.5,166,Null,Null,2.0,1.0,Null,Null,1.0,1.0,0.0,1.0,1.0,0.0,Null,0.0,Null,Null,1.0,Null,0.0,1.0,Null,Null,1.0,1.0,0.0,1.0,Null,1.0,Null,Null,Null,1.0,2,1.0,Null,Null,Null,1.0,0.0
YHN7wVaOFp9wkl_w7NXLXw,Kens Burgers and Pizza,Southeast,"7141 S Eastern Ave, Ste D",Las Vegas,NV,89119.0,1.0,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null
ZtdCS8XjmL4P6BvMOIQWag,Zaba's Mexican Grill,Summerlin,2120 N Rampart Blvd,Las Vegas,NV,89128.0,3.5,32,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,1.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,Null,0.0
KSkjE3krqsovBs7iC4x7ng,Denny's,Eastside,2380 E Tropicana Ave,Las Vegas,NV,89119.0,3.0,64,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,6.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,1.0,1.0
KjV_68oLLSpqR96VnV68tw,Roberto's Taco Shop,Southeast,"10430 Bermuda Rd, Ste 1",Las Vegas,NV,89123.0,2.5,141,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,4.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
JWN22sQ7cl9KjmIk0nMbUg,Taco Bell,Summerlin,2025 Buffalo Dr,Las Vegas,NV,89128.0,2.0,27,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,0.0,Null,2.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
Vn-Xqc1qkF1Vh2Z-wHkBVw,Bagels And Subs,Sunrise,"4225 E Sahara Ave, Ste 6",Las Vegas,NV,89104.0,4.5,21,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,1.0,1.0,Null,1.0,0.0
oL_fYqSHG63vR0TBMyoo_A,Green Leaf's & Bananas,Downtown,"875 S Grand Central Pkwy, Ste 1490",Las Vegas,NV,89106.0,2.0,25,Null,Null,Null,0.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,1.0,Null,Null,Null,1.0,0.0,Null,0.0,1.0,2,0.0,Null,1.0,Null,Null,0.0
jOSB_Sc4B3IsI5-MJluBsg,Poppy's Frozen Yogurt,Southwest,9345 S Cimarron Rd,Las Vegas,NV,89178.0,4.5,132,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,1.0
Oqqnw0Rz77sMDPHS_eN2aA,Jersey Mike's Subs,Westside,"8780 W Charleston Blvd, Ste 102",Las Vegas,NV,89117.0,4.0,85,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
O7godQv-9pyQJ2JvCMiQjw,Tokyo Peking Asian Restaurant,Southeast,"750 E Pyle Ave, Ste 108-109",Las Vegas,NV,89183.0,4.0,19,Null,Null,Null,0.0,Null,Null,Null,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,1.0,Null,Null,Null,0.0,0.0,Null,1.0,1.0,1,1.0,Null,1.0,Null,Null,Null
MsQTe82TCbZXDPG4LOgVoA,Port of Subs,Summerlin,8552 W Lake Mead Blvd,Las Vegas,NV,89128.0,3.0,15,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,0.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,0.0,0.0
OM31QC8tyTOXZgK0FDz_hw,Del Taco,Null,5526 Boulder Hwy,Las Vegas,NV,89122.0,3.0,25,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,1.0,Null,1.0,0.0,Null,0.0,0.0,1,0.0,0.0,1.0,Null,1.0,1.0
wWuGa3OOQJro_XGe-GKBXA,Kabuto,Chinatown,"5040 Spring Mountain Rd, Ste 4",Las Vegas,NV,89146.0,4.5,562,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,0.0,4,1.0,1.0,0.0,Null,Null,0.0
Dfbg3m2ce1VUzJ5i6Z7IuA,Desnudo Tacos,Westside,3240 Arville St,Las Vegas,NV,89102.0,4.0,58,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
CQswkQBXILfRsusOaO5mYg,The Perfect Scoop Ice Cream and Boba,Centennial,"6446 N Durango Dr, Ste 140",Las Vegas,NV,89149.0,3.5,93,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,1.0
LFs5jyYdXlzi0SpAYi1eSA,Maggiano's Little Italy,The Strip,3200 Las Vegas Blvd S,Las Vegas,NV,89109.0,4.0,1377,Null,Null,2.0,1.0,0.0,0.0,3.0,0.0,Null,1.0,1.0,Null,1.0,0.0,Null,Null,Null,Null,0.0,1.0,2.0,Null,1.0,1.0,0.0,1.0,Null,1.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,2.0,0.0,1.0
F3iG7XyIsojEfFFMGXAVEQ,Papa John's Pizza,Null,"5570 Camino Al Norte, Ste D2",Las Vegas,NV,89031.0,1.5,9,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,1.0,Null,Null,Null
mvMih24zuSw_dZyU_LEY7g,Pizza Hut,Sunrise,"5105 E. Sahara Ave., #128",Las Vegas,NV,89142.0,2.5,25,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
IeUTC__Ec2erX1QSidsvNw,Subway,Sunrise,4250 E Bonanza Rd,Las Vegas,NV,89110.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,Null,Null,1.0,Null,Null,Null,Null,0.0,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,0.0,1.0,1,0.0,Null,1.0,Null,Null,Null
ajwGl90CuCZac3BKWY1ShQ,McDonald's,Southeast,8120 S Eastern,Las Vegas,NV,89123.0,2.0,45,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,Null,1.0,Null,Null,0.0
67s2rTBZthHp8_M9bnGSxA,Soul D'licious Seasonings,Westside,"1725 S Rainbow Blvd, Ste 21",Las Vegas,NV,89146.0,5.0,8,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,Null
xd-AnaGxEMKT2zTEheP6_w,Tony Marcs 420 Eats,Westside,"6700 W Charleston Blvd, Unit C",Las Vegas,NV,89146.0,4.0,127,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,1.0,1.0,Null,1.0,1.0
vfqUUh_5KF3R7mz2XiNXGg,Tokyo Peking Asian Restaurants,Southeast,"750 East Pyle Ave, Ste 108-109",Las Vegas,NV,89183.0,5.0,31,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,0.0,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
w55IYhyLHUdsRlo_EvMmNQ,Table 89,Centennial,"7160 North Durango Dr, Ste 110",Las Vegas,NV,89149.0,3.5,79,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,2,1.0,0.0,1.0,Null,Null,0.0
fp1AV66Uq9mo_9ZhZIIpcQ,Pizza Hut,Spring Valley,"6415 S Fort Apache Rd, Ste 110",Las Vegas,NV,89148.0,2.0,31,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,0.0,Null,1.0,Null,Null,Null
UkFMV7WGFfE_u8zyUkkuqg,La Flor de Michoacan,Downtown,"3021 Charleston Blvd, Ste B",Las Vegas,NV,89104.0,4.0,65,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,0.0
FATeNofotBT7xNZIDieQVA,VMAM Asian Market,Southeast,8810 S Maryland Pkwy,Las Vegas,NV,89123.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,Null
TkrydveE1Laf_LHoKFALNw,Hunan Jiu Jia,Chinatown,3950 Schiff Dr,Las Vegas,NV,89103.0,3.5,29,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,Null,1.0
sc0tbi8CIgwSRGyi44Z_Jw,Bakery & Coffee,Summerlin,2221 North Rampart Blvd,Las Vegas,NV,89128.0,4.0,5,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,0.0,Null,2,Null,Null,Null,Null,Null,0.0
4WS9os_Dj5nckxeNsva6Vg,Food-4 Less,Sunrise,1955 N Nellis Blvd,Las Vegas,NV,89115.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
IeXVSmtOx0-kntCM_ZX0Zw,Chia Vera Health Bar,Westside,6475 W Charleston Blvd,Las Vegas,NV,89146.0,4.5,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,Null
CiAZtA0C8AYcPdaaKt816A,Carl's Jr.,Eastside,2380 E Flamingo Rd,Las Vegas,NV,89119.0,3.0,28,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,3.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
d6_51PI94EC1C5sG9hi6HA,Timbers - Novat,Northwest,3370 Novat St,Las Vegas,NV,89129.0,3.5,80,Null,Null,2.0,1.0,Null,Null,3.0,1.0,Null,1.0,1.0,Null,1.0,0.0,Null,Null,0.0,Null,0.0,0.0,4.0,Null,1.0,1.0,0.0,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,1.0,1.0,1.0
ElM8yyW45TAy4vjApwy7ZQ,Jadon Foods,Northwest,"4343 N Rancho Dr, Ste 120",Las Vegas,NV,89130.0,5.0,4,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,1.0,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1,Null,Null,1.0,Null,Null,Null
OMT48Xn1C0axPmGf6INUEA,Las Vegas Paiute Tribal Smoke Shop,Null,1225 N Main St,Las Vegas,NV,89101.0,4.0,34,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,1.0,Null
A9IUE1W6TfVXfSC6LkrWCw,White Rabbit Cafe 2,Chinatown,3429 S Jones St,Las Vegas,NV,89146.0,4.0,116,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
VWnMgGRexZMGFs7IrQR_9Q,LV bar,Southeast,6689 Las Vegas Blvd,Las Vegas,NV,89119.0,4.5,22,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,0.0,1.0,Null,1.0,1.0,1.0,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,Null,Null,1.0
fA0nw2v75ddSZf_kHDBuBQ,FAT & Chewsie,Southwest,Null,Las Vegas,NV,89141.0,5.0,8,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,1.0,0.0,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,2,Null,Null,0.0,Null,0.0,Null
wHxe_D6_MPhMLNuHVLMIqQ,Don Tortaco,Southwest,7537 S Rainbow Blvd,Las Vegas,NV,89139.0,3.5,45,Null,Null,0.0,1.0,Null,1.0,Null,0.0,Null,1.0,1.0,Null,1.0,Null,0.0,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
zZkzpVgMP8xaXg3uMscCjQ,PizzaRev,Null,"2400 Rancho Dr, Ste 100",Las Vegas,NV,89102.0,4.5,145,Null,Null,1.0,3.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,Null,Null,1.0,0.0,Null,0.0,1.0,2,0.0,0.0,1.0,Null,Null,1.0
Lb9rNNCbF6gL5EM6znWJUA,Subway,Null,"4925 Boulder Hwy, Ste B",Las Vegas,NV,89121.0,2.0,11,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,0.0,Null,1.0,0.0,Null,Null,0.0,Null,2.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
_rakMPaMCiBIxKeLfNmXTg,Juice NV,Southeast,"6539 Las Vegas Blvd S, Ste 110",Las Vegas,NV,89119.0,4.0,4,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,1.0
Q-qdb8Om_gE8dEqb_Ysejw,Lolita's Cantina & Tequila Bar,Southeast,"6605 Las Vegas Blvd S, Ste 207",Las Vegas,NV,89119.0,2.5,85,Null,0.0,2.0,1.0,Null,Null,3.0,Null,Null,1.0,2.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,1.0,1.0,1.0,1.0,Null,1.0,Null,Null,Null,1.0,2,Null,Null,Null,2.0,1.0,Null
09a8Mrd3STr4AxokKgbZHA,Sushi Avenue 2,Northwest,4949 N Rancho Dr,Las Vegas,NV,89130.0,4.0,8,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,0.0,1.0,3,Null,1.0,1.0,Null,1.0,Null
VGWEpMEkzQopS5lUNd06Sw,Miller's Ale House - Las Vegas,Southeast,6683 Las Vegas Blvd S,Las Vegas,NV,89119.0,3.5,583,Null,Null,2.0,1.0,Null,Null,3.0,1.0,Null,1.0,1.0,Null,0.0,0.0,Null,Null,Null,Null,0.0,1.0,2.0,Null,1.0,1.0,0.0,1.0,Null,1.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
QcWSAa1R7jL-KQLzMSXF_A,Smoke N Sams,Null,9120 Stange Ave,Las Vegas,NV,89129.0,2.0,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,1.0,Null,0.0,Null,Null,Null
