business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
A0X1baHPgw9IiBRivu0G9g,89117,55,82,144,A,95.0,91.92307692,4.0,688,-1,-1,0,1,-1,-1,-1,1,-1,1,1,0,1,-1,-1,-1,0,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,1,0,1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
M30I1NPl5JuHthxo1IXPGg,89146,103,6,256,B,95.0,83.33333333,3.5,503,-1,-1,2,1,0,1,-1,1,-1,1,1,-1,0,-1,0,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,1,1,-1,0,0,0,1,-1,2,-1,-1,-1,-1,1,-1,1
bcJmbFHVAkLFqhJbUTdbyQ,89102,30,245,94,B,75.0,89.28571429,4.0,342,-1,-1,2,1,-1,-1,-1,1,0,1,1,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,-1,1,-1,1,1,1,0,-1,-1,1,-1,-1,-1,1,-1,-1
UPIYuRaZvknINOd1w8kqRQ,89146,98,60,231,B,95.0,86.90476190000004,4.0,2499,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,0,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
ifkCEpYaSAUT3WVQNxwvXA,89122,55,99,100,A,95.0,92.27272727,4.5,22,-1,-1,1,0,-1,-1,-1,0,0,0,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
9iNZ2o5jt-zpdMoAOgd7_g,89115,76,132,147,A,94.41176471,92.05882353,3.5,24,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qRymrsLmlA34bC8PvNoujg,89149,33,0,39,A,95.0,94.09090909,4.0,526,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,1
m51uL1LZhKYf2y_yG4NEng,89103,93,338,199,B,77.5,88.75,3.5,320,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
rx1AEnleVRWMNz6vB-YhfQ,89145,117,128,267,B,95.0,89.54545455,3.5,115,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
mmbXj7CmjGbH-wR3j6cD0w,89147,61,113,112,A,95.0,91.92307692,3.5,314,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,-1,-1,1,2,-1,1,0,-1,1,-1,1,0,-1,0,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,1,-1,1,1,-1,0
9V9RlgqqnPFQJfF_e9Lnmw,89139,13,10,24,A,95.0,90.0,3.5,150,-1,-1,1,1,-1,-1,-1,1,0,0,1,-1,1,-1,-1,1,-1,-1,1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1
So132GP_uy3XbGs0KNyzyw,89121,65,115,166,A,95.0,90.38461538,4.5,765,-1,-1,2,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,1,0,1,2,1,1,1,-1,1,1,0,0,-1,1,-1,-1,-1,-1,1,-1,1
Ufa7MJ3yDDIMFkYctnhT8Q,89130,9,40,34,A,95.0,93.0,3.0,7,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
IeJWawvw4oAb9EjAP-W5hA,89123,5,9,11,A,95.0,95.0,4.5,16,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,-1,3,-1,1,-1,-1,-1,1,1,0,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
7UtqNjjd9D6oU7UcT2nxig,89117,31,33,64,B,95.0,87.0,3.5,92,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,0,0,0,-1,-1,2,-1,-1,-1,-1,1,-1,-1
CVECSCW-7zDzjpIPxsew4g,89146,89,167,254,B,95.0,86.05263158,4.5,132,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,-1
N0l-6kdgRXEskiGw3ab05A,89139,43,75,110,A,95.0,92.5,3.0,70,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,2,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,-1,-1,-1
q7iF6omNtpaeBXZscLuBxQ,89130,3,6,6,A,95.0,95.0,4.0,11,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
DzKl51tivGJMLiNsQqf38w,89123,73,128,186,A,95.0,91.25,4.0,957,-1,-1,1,1,-1,-1,-1,1,0,1,2,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,0,0,0,-1,1,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
5eqm4pyz-egd255X7PB8Xg,89121,70,130,158,B,95.0,88.84615385,2.5,24,-1,-1,2,1,-1,-1,3,0,0,1,1,-1,-1,0,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,-1,0,-1,-1,1,1,1,0,-1,1,1,1,1,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
1M1A-s6BbnzK3eURw01rZQ,89119,45,243,191,C,75.0,75.0,3.5,65,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,2,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,-1,1,3,-1,-1,-1,-1,-1,-1,-1
rVi34tu0bITsoxMMT9QhUw,89131,35,91,85,A,95.0,92.5,2.5,81,-1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,2,-1,-1,1,-1,1,1,0,0,-1,-1,-1,-1,-1,1,1,1,-1
zKqWjDZHo-lk7_E3hHkORg,89101,50,38,114,A,95.0,91.66666667,4.0,212,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,1,-1,-1,1,0,1,3,-1,0,0,-1,1,1,2,0,-1,1,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
jozzH4XCEM9yQFjLAc3_zA,89117,7,0,0,A,95.0,95.0,4.5,157,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
jgtEoeE2uoA27J_UvbE20g,89101,45,30,146,B,95.0,80.0,4.0,110,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
YnYS1dISBoLpA_VUSjOzEQ,89108,64,171,153,A,95.0,92.36842105,3.0,31,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,3,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PJ-VbAtIOso1dqd2frQqqg,89104,58,45,122,A,95.0,93.0,4.0,88,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
DZN44_XFktITlIUec4H69w,89183,19,15,54,A,95.0,91.0,3.0,32,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
VFVyecs0nMFA4xizXkzvKA,89147,13,32,26,A,95.0,95.0,3.0,22,-1,-1,1,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,0,1,2,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
JhQvfo_WfX10TG9_7VO14g,89118,14,18,38,B,95.0,88.33333333,3.5,62,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,-1,-1,0,0,-1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
RAU2fPJ852Z241SXP-Wfew,89134,9,32,26,A,95.0,95.0,3.0,11,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xTlmLL2xZZ0xhZ2J16zXQQ,89178,33,27,75,A,95.0,91.66666667,4.0,320,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,1,-1,-1,1,1,1,0,-1,1,-1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1
C1jQ5CbszJkS_cyWgaRVGQ,89117,66,62,148,A,95.0,91.15384615,3.5,207,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,1,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
_cBlppMDZYXS-Bjj4l9qtw,89101,67,102,188,A,95.0,91.66666667,3.0,8,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kkiDLkFutKeJqv15yag7_w,89123,1,0,0,A,95.0,95.0,2.5,3,-1,-1,0,1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kds044HPuEB_HzoR_EHLeQ,89123,1,0,0,A,95.0,95.0,3.5,9,-1,-1,2,2,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,1,1,-1,1,-1,1,0,-1,0,1,1,1,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
PEGtD36MLdfcsD2hc95Kiw,89117,26,105,70,A,95.0,93.88888889,2.5,82,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,0,-1,1,0,-1,1,1,2,1,1,1,-1,-1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
4aGIU5eD6iTsmNqKVvlLOg,89115,64,36,158,A,95.0,91.47058824,4.0,9,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
xq0RhDKNNUg8t3JJUqX3fw,89115,64,36,158,A,95.0,91.47058824,2.0,24,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,-1,0,0,1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ppasQEo3jPkBdwdRGVd9WQ,89115,64,36,158,A,95.0,91.47058824,3.0,37,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1
CWNMLT-ppaUjLMmrnYDPVg,89117,11,12,25,A,95.0,95.0,4.0,96,-1,-1,2,2,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,3,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
q5sa3zjAwIYMAgfPVxOdHw,89148,37,27,91,A,95.0,91.66666667,4.0,264,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,1,1,1,-1,1,1,0,0,1,3,-1,-1,-1,1,1,-1,1
zfNKdsuT7bWWN-f3v5Rj_g,89121,13,36,63,B,95.0,80.0,4.0,10,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,3,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
ixAh9crILnJ9tM8LhWFhkw,89118,89,247,241,B,86.90476190000004,89.76190476,4.0,733,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,-1,-1,2,-1,-1,-1,1,1,-1,-1
NfM1YE-FJCToO1LB36T6lQ,89113,28,34,55,A,95.0,95.0,3.5,170,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,0
ZfBKZPd2rdpW19m91YnHXw,89117,14,45,32,A,95.0,95.0,4.5,9,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,0,-1,1,-1,0,-1,-1,0,0,-1,0,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WUHziAfNsIe73A43q5Xijg,89121,47,8,84,A,95.0,92.5,3.0,4,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5Lcit9Zt6TF9bmKoFMhF0g,89102,157,120,344,B,95.0,86.66666667,4.0,338,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
FiEUjd-X95z0GfXCpdtQkA,89103,10,27,19,A,95.0,95.0,3.5,15,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
nTc-Qj_-ABZrpM9YSpJ6jA,89119,61,108,121,B,95.0,87.14285714,3.0,119,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,0,0,0,0,-1,5,-1,-1,-1,-1,1,-1,-1
RDQpH7J6PBpVzE9pNDKcoA,89119,11,16,16,A,95.0,95.0,4.0,12,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,0,-1,0,0,-1,0,1,1,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
JcWzvvDWh4RY04tvm1LQzA,89121,21,0,59,C,95.0,74.16666667,1.5,12,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,1,-1,0,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
QqrmTtv2OXWFRlqRCG4FRA,89121,21,0,59,C,95.0,74.16666667,2.0,21,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,-1,3,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0
HKSyA7YZplj9i_vIdtwyzg,89121,21,0,59,C,95.0,74.16666667,2.5,36,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
fg_KGtLwAw2IpXin0KdAZA,89121,21,0,59,C,95.0,74.16666667,2.0,6,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,3,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Wpt0sFHcPtV5MO9He7yMKQ,89121,21,0,59,C,95.0,74.16666667,2.0,23,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,-1,3,-1,0,0,-1,0,0,1,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
966W5oXOBW0ZWhNYy0yjcA,89146,123,146,253,A,95.0,90.0,4.0,543,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
oe6srp_GGRncy5ODHNfW0g,89103,16,42,49,A,95.0,95.0,4.0,23,-1,-1,2,0,-1,-1,3,1,-1,1,1,-1,1,0,-1,-1,-1,-1,0,1,0,-1,1,1,1,1,-1,0,0,-1,0,1,2,0,1,0,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
9hNuOUywLPHdSbAXtQ9DhQ,89121,35,88,100,A,95.0,92.5,3.0,12,-1,-1,0,0,-1,-1,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,3,-1,0,0,-1,0,1,2,0,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
opwxvFwYTppE0JgfM4FBlw,89148,36,54,79,A,95.0,92.77777778,3.0,35,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qhbUNmiGKmw343Fj7qlEsQ,89130,70,104,147,A,95.0,91.875,4.0,82,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,1,-1,0,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,-1,0,-1,3,-1,-1,-1,-1,-1,-1,-1
e9gaoUQEws5tmQROZodZMg,89115,47,39,87,A,95.0,92.69230769,3.5,54,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,-1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
HBjjGbfBvZ1FU1AaUWyJYQ,89108,85,24,211,B,95.0,89.44444444,4.0,12,-1,-1,0,0,-1,-1,-1,0,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
NVcQuJ01BRqVeL-GT1UhTg,89109,40,89,82,A,95.0,95.0,2.5,12,-1,-1,0,-1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0N53m33GANYeHHl-s22d4Q,89109,40,89,82,A,95.0,95.0,4.0,18,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,0,1,0,-1,1,-1,1,1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
GwKFPfQA5kYcVSnPBpjtzg,89128,16,36,39,A,95.0,93.33333333,3.0,73,-1,-1,2,2,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,0,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,3,1,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gOOc6MDdhw7fV0Tf30mfAQ,89106,42,47,96,B,95.0,86.07142857,4.5,415,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,0,0,-1,0,0,2,0,0,1,-1,1,0,0,0,-1,3,-1,-1,-1,-1,1,-1,0
I5RoKagQjGYCWgY4_fK_rQ,89118,42,80,92,A,95.0,92.27272727,4.0,168,-1,-1,1,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,1,1,-1,-1,1,0,1,-1,2,-1,-1,-1,-1,-1,-1,1
tNonw3Vy4Ai6qRZpj2lTsA,89131,7,16,16,A,95.0,95.0,3.0,72,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
gVc000GZA5Z4QbFIsXl5OQ,89128,31,42,77,A,95.0,90.71428571,4.0,9,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3RiFtEJ6AAvS0x_z38HChw,89119,26,45,50,A,95.0,91.0,4.0,44,-1,-1,0,1,-1,-1,3,1,-1,1,0,0,1,0,-1,-1,-1,0,1,1,2,-1,1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,1,1,0,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
g9IeZKQl0TamGI8772vYAQ,89118,41,122,85,B,95.0,87.5,3.0,97,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,0,-1,1,-1,1,0,-1,1,0,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
BwuyBsShSQwO3_-SvW6fRA,89123,33,72,66,A,95.0,95.0,4.0,232,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,-1
OzcvQqt_copeLRCT2OHrfA,89119,46,107,111,B,95.0,86.15384615,3.5,93,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
dPbvWt-6YVxtGkeh7f9JpQ,89123,16,0,29,A,95.0,95.0,3.5,129,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,0,-1,1,-1,-1,-1,-1,-1,-1,0
mwERWE8IqgcmPHg3cpCfNA,89101,36,30,96,B,95.0,88.33333333,3.5,24,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
